CustomerID,OrderID,OrderDate,Returned,ShipDate,SalesPersonID,ShipModeID,RegionID
TC-21475,CA-2017-121419,2017-02-04,Not,2017-04-04,4,3,140
BF-11020,CA-2017-134495,2017-01-04,Not,2017-04-04,4,2,88
EB-13870,CA-2017-148999,2017-01-30,Not,2017-04-02,4,1,299
AS-10045,CA-2017-113481,2017-02-01,Not,2017-04-01,4,3,232
BM-11785,CA-2016-117660,2016-12-30,Not,2017-04-01,3,1,26
TS-21655,CA-2017-147207,2017-02-01,Not,2017-04-01,1,2,161
EH-14185,CA-2016-160486,2016-12-30,Not,2017-04-01,4,1,423
FW-14395,CA-2017-118668,2017-02-01,Not,2017-04-01,2,2,122
CM-12115,CA-2017-100524,2017-03-31,Not,2017-03-31,3,2,160
JD-16150,CA-2017-155880,2017-03-25,Not,2017-03-31,1,1,63
DB-12910,US-2017-159205,2017-03-31,Not,2017-03-31,4,2,175
TM-21490,CA-2017-113474,2017-03-30,Not,2017-03-31,1,3,351
JE-15610,CA-2017-133263,2017-03-31,Not,2017-03-31,4,2,156
JL-15835,CA-2017-105193,2017-03-25,Not,2017-03-31,3,1,3
DH-13075,US-2017-147886,2017-03-28,Yes,2017-03-31,2,3,6
SC-20260,CA-2017-144680,2017-03-31,Not,2017-03-31,1,3,229
BD-11560,CA-2017-124716,2017-03-27,Not,2017-03-31,2,1,200
DB-13660,CA-2017-101077,2017-03-25,Not,2017-03-30,1,2,18
BP-11155,US-2017-154851,2017-03-30,Not,2017-03-30,3,1,123
FM-14215,CA-2017-143651,2017-03-25,Not,2017-03-30,2,1,11
ME-17320,CA-2017-129910,2017-03-30,Not,2017-03-30,4,1,140
HK-14890,US-2017-141677,2017-03-26,Not,2017-03-30,1,1,121
TB-21400,US-2017-120147,2017-03-30,Not,2017-03-30,2,4,72
AB-10165,CA-2017-126634,2017-03-30,Not,2017-03-30,2,2,398
JC-15775,CA-2017-112039,2017-03-25,Not,2017-03-29,1,1,107
EC-14050,US-2017-140074,2017-03-23,Not,2017-03-29,3,1,3
AG-10270,CA-2017-139416,2017-03-27,Not,2017-03-29,3,2,87
RD-19720,CA-2017-126550,2017-03-29,Not,2017-03-29,1,2,46
LC-16870,CA-2017-113705,2017-03-27,Not,2017-03-29,4,2,219
CK-12760,US-2017-166611,2017-03-28,Not,2017-03-28,4,1,88
BM-11650,CA-2017-167101,2017-03-24,Not,2017-03-28,3,2,5
MZ-17335,CA-2017-147144,2017-03-26,Not,2017-03-28,2,3,21
MV-17485,CA-2017-122308,2017-03-24,Not,2017-03-28,3,1,160
GM-14440,US-2017-121251,2017-03-26,Not,2017-03-27,3,3,5
AC-10660,CA-2017-135650,2017-03-23,Not,2017-03-27,1,1,409
CL-12565,CA-2017-119452,2017-03-21,Not,2017-03-27,1,1,75
HR-14830,CA-2017-166184,2017-03-24,Not,2017-03-27,3,3,22
PW-19030,CA-2017-156272,2017-03-21,Not,2017-03-27,4,1,404
CJ-12010,CA-2017-144491,2017-03-27,Not,2017-03-27,1,1,121
CV-12295,US-2017-117534,2017-03-25,Not,2017-03-26,2,3,200
ML-18040,CA-2017-113208,2017-03-26,Not,2017-03-26,1,1,424
SJ-20125,CA-2017-120719,2017-03-23,Not,2017-03-26,2,3,21
EM-14200,CA-2017-162033,2017-03-26,Not,2017-03-26,4,1,252
TB-21595,CA-2017-154214,2017-03-20,Yes,2017-03-25,1,2,1
RW-19690,CA-2017-169285,2017-03-21,Not,2017-03-25,1,1,46
BE-11335,CA-2017-155985,2017-03-23,Not,2017-03-25,2,3,68
MZ-17515,CA-2017-136511,2017-03-23,Not,2017-03-25,3,2,160
RB-19360,CA-2017-140151,2017-03-23,Yes,2017-03-25,2,3,77
PS-18970,CA-2017-111591,2017-03-21,Not,2017-03-25,2,1,21
AC-10615,CA-2017-101637,2017-03-24,Not,2017-03-25,1,4,425
CG-12040,US-2017-104955,2017-03-19,Not,2017-03-24,3,1,3
HW-14935,CA-2017-165491,2017-03-20,Yes,2017-03-24,2,1,77
RD-19720,US-2017-143770,2017-03-20,Not,2017-03-24,3,1,42
TT-21220,CA-2017-162075,2017-03-18,Not,2017-03-24,1,1,145
GZ-14545,CA-2017-140515,2017-03-19,Not,2017-03-24,2,1,31
CD-11980,US-2017-119438,2017-03-18,Not,2017-03-23,1,1,426
SC-20725,CA-2017-108539,2017-03-21,Not,2017-03-23,2,2,74
SW-20275,CA-2017-148145,2017-03-18,Not,2017-03-23,2,1,77
AS-10630,US-2017-129224,2017-03-17,Not,2017-03-23,4,1,215
TB-21055,CA-2017-117156,2017-03-21,Not,2017-03-23,3,2,427
DB-13405,CA-2017-140949,2017-03-17,Not,2017-03-22,3,2,160
EN-13780,CA-2017-160087,2017-03-18,Not,2017-03-22,1,1,48
ND-18370,CA-2017-105410,2017-03-19,Not,2017-03-22,2,3,9
SA-20830,CA-2017-124436,2017-03-19,Not,2017-03-22,2,2,200
BP-11050,CA-2017-143084,2017-03-18,Yes,2017-03-22,2,1,31
CL-12565,CA-2017-129567,2017-03-17,Not,2017-03-21,2,2,428
PO-19180,CA-2017-142867,2017-03-17,Yes,2017-03-21,1,1,52
KD-16615,CA-2017-129294,2017-03-16,Not,2017-03-21,2,1,122
SE-20110,CA-2017-105851,2017-03-13,Not,2017-03-20,2,1,164
HG-14845,CA-2017-122763,2017-03-20,Not,2017-03-20,1,4,145
JK-15325,CA-2017-122007,2017-03-18,Yes,2017-03-20,2,2,122
VG-21805,CA-2017-166499,2017-03-19,Not,2017-03-20,3,3,126
KF-16285,CA-2017-166296,2017-03-13,Not,2017-03-19,2,1,429
VM-21685,US-2017-101539,2017-03-16,Not,2017-03-18,2,2,21
BF-11215,CA-2017-106859,2017-03-13,Not,2017-03-18,2,2,19
MG-17650,CA-2017-152135,2017-03-16,Not,2017-03-18,3,2,182
JB-16000,CA-2017-107713,2017-03-13,Not,2017-03-17,3,1,117
MT-17815,US-2017-146906,2017-03-13,Not,2017-03-17,3,1,160
BN-11470,CA-2017-114370,2017-03-14,Not,2017-03-17,1,2,98
SP-20920,CA-2017-161172,2017-03-16,Not,2017-03-16,3,4,26
FH-14275,CA-2017-162474,2017-03-13,Not,2017-03-16,1,3,220
SC-20380,CA-2017-153843,2017-03-13,Not,2017-03-15,3,3,266
SU-20665,CA-2017-157966,2017-03-13,Not,2017-03-13,1,4,137
CC-12670,CA-2017-163139,2017-01-12,Not,2017-03-12,3,2,5
AM-10360,CA-2017-109701,2017-02-12,Not,2017-03-12,2,4,122
TC-21295,CA-2017-136875,2017-03-12,Not,2017-03-12,2,4,84
MG-17650,CA-2017-145660,2017-01-12,Not,2017-03-12,3,3,143
SF-20200,CA-2017-123967,2017-01-11,Not,2017-03-11,2,2,344
CM-12655,CA-2017-113418,2017-01-10,Not,2017-03-10,3,3,22
AT-10735,CA-2017-135034,2017-01-08,Not,2017-03-08,1,3,76
JK-15640,CA-2017-168109,2017-03-07,Not,2017-03-07,2,4,21
CS-11860,CA-2017-158883,2017-02-06,Not,2017-03-06,4,4,232
FH-14350,CA-2017-106831,2017-01-06,Not,2017-03-06,3,3,318
HW-14935,CA-2017-121559,2017-01-06,Not,2017-03-06,1,2,91
NC-18535,CA-2017-149881,2017-01-04,Not,2017-03-04,2,3,9
GB-14530,CA-2017-129028,2017-01-04,Not,2017-03-04,4,3,317
DB-13060,CA-2017-121258,2017-02-26,Yes,2017-03-03,2,1,44
MP-17965,CA-2016-139689,2016-12-29,Not,2017-03-01,4,1,430
BT-11530,CA-2017-117212,2017-02-26,Yes,2017-02-28,2,2,72
CB-12415,CA-2017-111374,2017-02-24,Not,2017-02-28,3,1,67
ES-14080,CA-2017-127397,2017-02-24,Not,2017-02-28,3,1,67
KM-16375,CA-2017-135937,2017-02-20,Not,2017-02-27,2,1,431
BM-11140,CA-2017-121706,2017-02-26,Not,2017-02-26,2,1,411
DK-13090,CA-2017-124940,2017-02-21,Not,2017-02-26,1,1,191
JP-16135,CA-2017-150525,2017-02-20,Not,2017-02-25,1,1,260
MH-18025,CA-2017-125878,2017-02-25,Not,2017-02-25,1,1,98
BP-11095,CA-2017-105445,2017-02-20,Not,2017-02-25,2,2,297
SW-20245,US-2017-134642,2017-02-25,Not,2017-02-25,4,1,432
HW-14935,CA-2017-105809,2017-02-20,Not,2017-02-23,2,3,188
CK-12595,CA-2017-104647,2017-02-23,Not,2017-02-23,2,1,31
ME-17725,CA-2017-166415,2017-02-19,Not,2017-02-23,2,1,11
GH-14410,CA-2017-132647,2017-02-17,Not,2017-02-23,3,1,433
AC-10615,CA-2017-136007,2017-02-23,Not,2017-02-23,2,1,77
JK-16120,CA-2017-154039,2017-02-17,Not,2017-02-22,1,1,76
NH-18610,CA-2017-122693,2017-02-19,Not,2017-02-21,4,2,309
LL-16840,US-2017-163195,2017-02-17,Not,2017-02-21,4,2,36
CV-12805,CA-2017-164707,2017-02-18,Not,2017-02-21,2,2,74
NG-18355,CA-2017-120019,2017-02-16,Not,2017-02-21,3,1,266
JS-16030,CA-2017-163265,2017-02-16,Not,2017-02-21,1,1,373
LF-17185,CA-2017-118521,2017-02-16,Not,2017-02-20,3,1,22
ED-13885,CA-2017-134838,2017-02-19,Not,2017-02-20,2,3,74
SV-20785,CA-2017-151176,2017-02-13,Not,2017-02-20,3,1,128
CK-12325,CA-2017-109085,2017-02-17,Yes,2017-02-20,3,3,434
FH-14350,CA-2017-104801,2017-02-13,Not,2017-02-19,2,1,21
CR-12820,CA-2017-159149,2017-02-17,Not,2017-02-19,1,3,145
JP-15460,CA-2017-104906,2017-02-13,Not,2017-02-17,3,1,5
MH-17455,CA-2017-154809,2017-02-13,Not,2017-02-17,1,1,209
SV-20935,CA-2017-147767,2017-02-12,Not,2017-02-12,2,4,141
NS-18505,CA-2017-129378,2017-01-10,Not,2017-02-10,2,3,133
SU-20665,CA-2017-111388,2017-02-09,Not,2017-02-09,2,4,11
AG-10900,CA-2017-110198,2017-01-05,Not,2017-02-05,4,3,435
RS-19765,CA-2017-124114,2017-02-03,Not,2017-02-03,1,4,256
CK-12595,US-2017-127341,2017-01-29,Not,2017-02-02,1,1,76
VG-21790,CA-2017-139304,2017-01-29,Not,2017-02-02,2,1,64
SZ-20035,CA-2017-157273,2017-01-30,Not,2017-02-02,2,3,21
TB-21595,CA-2016-156300,2016-12-29,Not,2017-02-01,1,1,63
SH-19975,CA-2016-151512,2016-12-26,Not,2017-02-01,2,1,164
MT-17815,CA-2016-162726,2016-12-27,Not,2017-02-01,1,1,436
BB-11545,CA-2016-155166,2016-12-26,Not,2017-02-01,3,1,148
CD-11920,CA-2016-122017,2016-12-29,Not,2017-02-01,1,1,437
PF-19225,US-2016-163258,2016-12-29,Not,2017-02-01,2,1,74
DB-13660,US-2017-105830,2016-12-31,Not,2017-02-01,3,3,244
DP-13390,CA-2017-154466,2017-01-01,Not,2017-02-01,1,3,438
JW-15955,CA-2016-111605,2016-12-27,Not,2017-02-01,4,1,17
CJ-11875,CA-2016-163951,2016-12-30,Not,2017-02-01,3,3,95
FO-14305,CA-2016-112578,2016-12-29,Not,2017-02-01,2,1,264
BT-11305,CA-2017-115994,2017-01-28,Yes,2017-01-31,2,2,44
CA-11965,CA-2017-134649,2017-01-26,Not,2017-01-31,4,2,417
TG-21310,US-2017-104437,2017-01-27,Not,2017-01-31,3,1,22
BD-11500,US-2017-105935,2017-01-26,Not,2017-01-31,4,1,140
TM-21010,CA-2017-160927,2017-01-29,Not,2017-01-31,1,2,152
JH-15820,CA-2017-117870,2017-01-27,Not,2017-01-30,3,2,439
TP-21130,CA-2017-119669,2017-01-24,Not,2017-01-30,4,1,300
MM-17920,CA-2017-164329,2017-01-30,Not,2017-01-30,2,4,64
CJ-12010,CA-2017-150469,2017-01-26,Not,2017-01-30,2,1,64
BD-11770,CA-2017-145338,2017-01-29,Not,2017-01-29,3,3,87
KD-16495,CA-2017-104619,2017-01-24,Not,2017-01-29,2,1,133
GB-14575,US-2017-147984,2017-01-28,Not,2017-01-28,1,1,437
CS-12250,CA-2017-139080,2017-01-23,Not,2017-01-28,2,1,11
CL-12700,US-2017-166037,2017-01-28,Not,2017-01-28,3,1,5
AD-10180,CA-2017-127432,2017-01-22,Not,2017-01-27,2,1,440
MH-18115,CA-2017-127026,2017-01-21,Not,2017-01-27,1,1,315
CG-12520,CA-2017-164098,2017-01-26,Not,2017-01-27,1,3,121
HP-14815,CA-2017-161893,2017-01-23,Not,2017-01-27,2,1,223
PS-19045,CA-2017-160423,2017-01-21,Not,2017-01-26,4,1,79
TH-21100,CA-2017-161809,2017-01-20,Not,2017-01-26,2,1,74
JF-15490,US-2017-120649,2017-01-20,Not,2017-01-26,3,1,283
MC-17605,CA-2017-145142,2017-01-23,Not,2017-01-25,1,3,101
DS-13030,CA-2017-131954,2017-01-21,Not,2017-01-25,2,1,77
TM-21010,CA-2017-144589,2017-01-20,Not,2017-01-25,2,1,68
EH-13765,CA-2017-152499,2017-01-22,Not,2017-01-25,1,2,98
BE-11410,CA-2017-141782,2017-01-21,Not,2017-01-25,1,1,220
NS-18505,CA-2017-153045,2017-01-19,Not,2017-01-24,3,2,95
CV-12805,CA-2017-157252,2017-01-20,Not,2017-01-23,3,2,3
DL-12865,CA-2017-154718,2017-01-19,Not,2017-01-23,1,2,441
RM-19375,US-2017-127292,2017-01-19,Not,2017-01-23,3,1,271
ML-17410,CA-2017-152079,2017-01-20,Not,2017-01-21,1,3,76
HR-14770,CA-2017-113278,2017-01-14,Not,2017-01-20,1,1,170
SC-20095,CA-2017-152961,2017-01-15,Not,2017-01-19,3,1,322
TT-21460,CA-2017-160934,2017-01-15,Not,2017-01-19,2,1,31
SO-20335,CA-2017-149076,2017-01-14,Not,2017-01-19,2,1,72
RW-19690,CA-2017-167752,2017-01-15,Not,2017-01-18,3,3,67
BH-11710,CA-2017-127306,2017-01-14,Yes,2017-01-18,4,1,442
TB-21250,US-2017-104661,2017-01-15,Not,2017-01-18,1,3,114
AR-10540,CA-2017-138289,2017-01-16,Not,2017-01-18,1,2,315
CP-12085,US-2017-167402,2017-01-13,Not,2017-01-18,1,2,275
TP-21565,US-2017-106131,2017-01-14,Not,2017-01-16,2,3,293
JO-15145,CA-2017-125913,2017-01-16,Not,2017-01-16,2,4,31
RB-19570,CA-2017-138779,2017-01-14,Not,2017-01-15,4,3,232
CA-12775,CA-2017-145653,2017-01-09,Not,2017-01-09,1,4,150
RW-19540,CA-2017-128041,2017-01-09,Not,2017-01-09,2,4,11
KD-16495,CA-2016-117226,2016-12-30,Not,2017-01-01,1,3,443
SS-20140,CA-2016-101168,2016-12-25,Not,2017-01-01,3,1,389
LW-16825,CA-2016-109827,2016-12-25,Not,2017-01-01,2,1,104
BD-11605,CA-2016-105746,2016-12-30,Not,2017-01-01,3,3,123
BG-11695,US-2016-162852,2016-12-27,Not,2016-12-31,1,1,360
AR-10510,CA-2016-147536,2016-12-26,Not,2016-12-31,3,1,3
MC-18130,CA-2016-129868,2016-12-26,Not,2016-12-31,2,1,102
KL-16645,CA-2016-157742,2016-12-29,Not,2016-12-31,2,2,257
EM-14140,US-2016-131058,2016-12-27,Not,2016-12-31,2,1,230
JE-15715,CA-2016-169670,2016-12-25,Not,2016-12-31,3,1,5
MH-17290,US-2016-135209,2016-12-29,Not,2016-12-31,4,2,301
FP-14320,US-2016-153129,2016-12-26,Not,2016-12-30,2,1,21
KA-16525,CA-2016-124051,2016-12-29,Not,2016-12-30,1,3,220
EH-13765,CA-2016-135776,2016-12-23,Not,2016-12-30,2,1,11
AJ-10795,CA-2016-123015,2016-12-26,Not,2016-12-30,3,1,3
JP-16135,US-2016-111528,2016-12-30,Yes,2016-12-30,2,4,122
JE-15715,CA-2016-105081,2016-12-25,Yes,2016-12-30,2,1,77
MW-18220,CA-2016-138667,2016-12-27,Not,2016-12-30,3,2,244
SC-20305,CA-2016-101651,2016-12-24,Not,2016-12-30,2,1,133
DB-12970,CA-2016-110975,2016-12-25,Not,2016-12-30,3,1,3
RD-19810,CA-2016-102596,2016-12-27,Not,2016-12-30,3,3,254
MC-17590,CA-2016-157868,2016-12-23,Not,2016-12-29,1,1,4
TS-21655,CA-2016-148684,2016-12-25,Not,2016-12-29,4,1,78
RB-19795,US-2016-168620,2016-12-24,Not,2016-12-28,4,2,79
GK-14620,US-2016-116729,2016-12-25,Not,2016-12-28,2,3,10
SA-20830,CA-2016-167507,2016-12-22,Not,2016-12-28,2,1,249
NM-18520,CA-2016-136049,2016-12-23,Not,2016-12-28,3,1,197
BD-11620,CA-2016-111941,2016-12-25,Not,2016-12-28,3,2,22
JM-15535,CA-2016-157259,2016-12-24,Not,2016-12-28,3,1,22
CA-11965,CA-2016-157791,2016-12-23,Not,2016-12-28,3,2,265
DN-13690,CA-2016-114860,2016-12-22,Not,2016-12-28,2,1,444
FM-14290,CA-2016-114867,2016-12-23,Not,2016-12-28,3,1,93
RC-19825,CA-2016-114538,2016-12-26,Not,2016-12-27,2,3,445
PW-19030,CA-2016-140438,2016-12-24,Not,2016-12-27,3,2,5
LC-16885,CA-2016-103359,2016-12-22,Not,2016-12-26,3,1,22
LA-16780,CA-2016-132829,2016-12-23,Not,2016-12-26,1,2,145
LC-17140,CA-2016-137043,2016-12-23,Not,2016-12-25,4,2,189
BV-11245,CA-2016-123526,2016-12-24,Yes,2016-12-25,2,3,11
ES-14080,CA-2016-134936,2016-12-19,Not,2016-12-25,2,1,223
BP-11185,CA-2016-115574,2016-12-23,Not,2016-12-24,1,3,98
SC-20800,CA-2016-168536,2016-12-20,Not,2016-12-24,4,1,92
AB-10255,CA-2016-151155,2016-12-20,Not,2016-12-24,4,1,92
GK-14620,CA-2016-101546,2016-12-18,Not,2016-12-24,3,1,307
JE-15475,CA-2016-133795,2016-12-18,Not,2016-12-24,2,1,86
MH-17440,CA-2016-141523,2016-12-19,Not,2016-12-24,3,2,22
BP-11050,CA-2016-108364,2016-12-19,Not,2016-12-24,1,1,98
ED-13885,CA-2016-149916,2016-12-22,Not,2016-12-24,2,2,77
HG-14965,CA-2016-145919,2016-12-18,Yes,2016-12-23,2,1,122
PK-19075,CA-2016-118332,2016-12-16,Not,2016-12-23,2,1,362
MC-17575,US-2016-157840,2016-12-20,Not,2016-12-23,1,2,51
TN-21040,CA-2016-155446,2016-12-16,Not,2016-12-23,2,1,84
NS-18640,CA-2016-131639,2016-12-17,Not,2016-12-23,2,1,49
JD-16150,CA-2016-147067,2016-12-18,Not,2016-12-22,1,1,209
SC-20680,CA-2016-155383,2016-12-17,Not,2016-12-22,2,1,77
BP-11230,US-2016-116442,2016-12-15,Not,2016-12-22,2,1,102
CM-12160,CA-2016-155530,2016-12-17,Not,2016-12-21,2,1,68
AH-10120,CA-2016-145261,2016-12-18,Yes,2016-12-21,2,3,295
MP-18175,US-2016-127334,2016-12-15,Not,2016-12-21,2,1,257
PN-18775,CA-2016-138597,2016-12-18,Not,2016-12-21,1,3,270
AH-10075,CA-2016-147109,2016-12-17,Not,2016-12-21,1,1,229
CL-12565,CA-2016-118129,2016-12-19,Not,2016-12-21,3,2,427
AB-10105,CA-2016-117121,2016-12-17,Not,2016-12-21,1,1,150
AH-10195,CA-2016-112697,2016-12-18,Not,2016-12-20,4,2,446
CC-12670,US-2016-100419,2016-12-16,Not,2016-12-20,1,2,137
RW-19630,CA-2016-142958,2016-12-13,Not,2016-12-20,2,1,326
JK-16120,CA-2016-150945,2016-12-18,Not,2016-12-20,3,2,5
AY-10555,CA-2016-139934,2016-12-18,Not,2016-12-20,2,3,9
MP-17965,CA-2016-142335,2016-12-15,Not,2016-12-19,1,1,150
KD-16495,US-2016-104794,2016-12-16,Not,2016-12-19,3,3,5
MC-17845,CA-2016-146143,2016-12-14,Not,2016-12-19,4,1,92
JC-15340,CA-2016-102792,2016-12-13,Not,2016-12-19,2,1,272
PK-19075,CA-2016-129126,2016-12-14,Not,2016-12-19,3,1,160
SF-20065,CA-2016-130442,2016-12-16,Not,2016-12-19,4,3,447
TC-21475,CA-2016-100307,2016-12-15,Not,2016-12-19,4,1,78
MG-17650,CA-2016-139395,2016-12-12,Not,2016-12-18,1,1,315
EC-14050,US-2016-169369,2016-12-12,Not,2016-12-18,4,1,140
JM-15265,CA-2016-105816,2016-11-12,Not,2016-12-17,3,1,3
KH-16630,CA-2016-100153,2016-12-13,Not,2016-12-17,1,1,448
CA-12775,US-2016-132857,2016-11-12,Not,2016-12-17,4,1,449
AP-10915,CA-2016-128412,2016-10-12,Not,2016-12-17,2,1,21
DS-13180,CA-2016-146325,2016-12-14,Not,2016-12-17,2,3,86
SH-20395,CA-2016-113600,2016-12-15,Not,2016-12-17,3,2,391
NS-18640,CA-2016-169824,2016-12-12,Not,2016-12-17,3,1,5
AR-10825,CA-2016-160745,2016-11-12,Not,2016-12-16,2,2,247
RF-19840,CA-2016-136686,2016-12-12,Not,2016-12-16,2,1,174
CM-12235,CA-2016-144309,2016-10-12,Not,2016-12-16,3,1,205
BW-11110,CA-2016-127194,2016-10-12,Not,2016-12-16,3,1,3
LH-17155,CA-2016-154739,2016-10-12,Not,2016-12-15,2,2,64
DK-12835,US-2016-161844,2016-09-12,Not,2016-12-14,4,2,332
SP-20620,CA-2016-131289,2016-08-12,Not,2016-12-14,2,1,9
SC-20695,US-2016-151260,2016-11-12,Not,2016-12-14,3,3,147
SL-20155,CA-2016-100587,2016-10-12,Not,2016-12-14,3,1,3
KB-16585,CA-2016-137330,2016-09-12,Not,2016-12-13,1,1,51
DL-13315,CA-2016-146941,2016-10-12,Not,2016-12-13,3,3,3
FM-14380,US-2016-135720,2016-11-12,Yes,2016-12-13,2,2,293
FM-14380,CA-2016-141082,2016-09-12,Not,2016-12-13,3,1,85
GB-14530,CA-2016-128923,2016-09-12,Not,2016-12-13,1,1,241
LH-17155,CA-2016-133340,2016-09-12,Not,2016-12-13,1,1,315
EB-13870,CA-2016-159989,2016-09-12,Not,2016-12-13,4,1,332
RW-19630,US-2016-131114,2016-09-12,Not,2016-12-13,1,2,137
DB-13270,CA-2016-143609,2016-11-12,Not,2016-12-13,2,3,112
QJ-19255,CA-2016-134425,2016-08-12,Not,2016-12-12,1,2,450
GT-14710,US-2016-169040,2016-06-12,Not,2016-12-12,2,1,21
JP-16135,CA-2016-124562,2016-08-12,Not,2016-12-12,3,1,26
JM-15655,US-2016-108777,2016-12-12,Not,2016-12-12,3,4,390
SJ-20125,CA-2016-147123,2016-10-12,Not,2016-12-12,2,3,24
LH-16900,CA-2016-113733,2016-08-12,Not,2016-12-12,4,1,432
SP-20650,CA-2016-149503,2016-09-12,Not,2016-12-12,2,3,108
JB-16045,CA-2016-158302,2016-08-12,Not,2016-12-12,3,2,26
DP-13105,CA-2016-162390,2016-06-12,Not,2016-12-12,3,1,290
AG-10900,CA-2016-160108,2016-08-12,Not,2016-12-12,1,1,73
PC-18745,CA-2016-105494,2016-10-11,Not,2016-12-11,2,3,68
MS-17710,CA-2016-134348,2016-12-11,Not,2016-12-11,2,1,59
FH-14275,CA-2016-152170,2016-12-11,Not,2016-12-11,1,2,378
CC-12430,CA-2016-163384,2016-10-11,Not,2016-12-11,2,3,68
CB-12535,CA-2016-147585,2016-07-11,Not,2016-12-11,2,1,9
AF-10885,CA-2016-115588,2016-10-11,Not,2016-12-11,3,2,62
DM-13345,CA-2016-144554,2016-07-11,Not,2016-12-11,3,1,43
PS-19045,CA-2016-164896,2016-07-11,Not,2016-12-11,2,1,69
MA-17995,CA-2016-152247,2016-07-11,Not,2016-12-11,2,1,451
SP-20920,CA-2016-124590,2016-12-11,Not,2016-12-11,3,1,376
DW-13480,CA-2016-164399,2016-12-11,Not,2016-12-11,2,3,84
SP-20650,CA-2016-149349,2016-12-11,Not,2016-12-11,1,3,98
MC-17845,CA-2016-116337,2016-07-11,Not,2016-12-11,1,1,48
SV-20365,US-2016-136581,2016-10-11,Not,2016-12-11,3,3,434
AB-10015,CA-2016-140935,2016-10-11,Not,2016-12-11,1,3,351
LD-17005,CA-2016-116379,2016-07-11,Not,2016-12-11,2,1,68
CC-12475,CA-2016-155033,2016-07-10,Not,2016-12-10,2,1,122
CC-12610,CA-2016-157707,2016-10-10,Not,2016-12-10,2,3,164
WB-21850,CA-2016-126627,2016-10-10,Not,2016-12-10,1,3,452
BP-11185,CA-2016-142902,2016-12-09,Not,2016-12-09,2,2,453
CG-12040,CA-2016-164350,2016-10-09,Not,2016-12-09,4,2,430
KB-16585,CA-2016-108868,2016-08-09,Not,2016-12-09,1,1,18
JM-15580,CA-2016-155138,2016-08-09,Not,2016-12-09,4,1,124
YC-21895,CA-2016-123932,2016-06-09,Not,2016-12-09,1,1,125
SF-20200,CA-2016-128811,2016-12-09,Not,2016-12-09,2,1,11
AJ-10795,CA-2016-123946,2016-12-09,Not,2016-12-09,4,1,189
SC-20695,CA-2016-152457,2016-12-09,Not,2016-12-09,1,1,178
PO-19180,CA-2016-151148,2016-12-09,Not,2016-12-09,2,4,297
MC-17590,CA-2016-113082,2016-12-09,Not,2016-12-09,3,1,211
DV-13465,CA-2016-126102,2016-10-09,Not,2016-12-09,2,2,10
LC-16870,CA-2016-167584,2016-12-08,Not,2016-12-08,1,4,408
CM-12235,CA-2016-155845,2016-12-08,Not,2016-12-08,1,2,191
HA-14920,US-2016-113649,2016-09-08,Not,2016-12-08,4,3,248
BC-11125,CA-2016-143910,2016-12-08,Not,2016-12-08,3,1,160
CS-12490,CA-2016-118073,2016-12-08,Not,2016-12-08,4,1,250
NP-18700,CA-2016-105459,2016-12-08,Not,2016-12-08,3,2,3
DB-13270,US-2016-144477,2016-12-08,Not,2016-12-08,3,2,67
KH-16690,CA-2016-103891,2016-12-07,Not,2016-12-07,2,1,31
SC-20695,CA-2016-114713,2016-07-07,Not,2016-12-07,4,1,40
JE-15715,CA-2016-112109,2016-08-07,Not,2016-12-07,2,1,454
TH-21115,CA-2016-152520,2016-08-07,Not,2016-12-07,3,1,45
DV-13045,CA-2016-138688,2016-12-06,Not,2016-12-06,2,2,72
SC-20770,CA-2016-127208,2016-12-06,Not,2016-12-06,4,3,201
SC-20725,CA-2016-103730,2016-12-06,Not,2016-12-06,3,3,304
PO-19180,CA-2016-147375,2016-12-06,Yes,2016-12-06,1,2,98
TC-21295,CA-2016-147368,2016-09-06,Not,2016-12-06,4,3,119
CR-12730,CA-2016-164035,2016-12-06,Not,2016-12-06,1,1,137
JB-16000,CA-2016-121993,2016-10-06,Not,2016-12-06,3,3,95
CB-12415,CA-2016-139941,2016-12-06,Not,2016-12-06,3,1,132
EA-14035,CA-2016-104633,2016-12-06,Not,2016-12-06,2,1,174
AW-10930,CA-2016-120824,2016-12-06,Not,2016-12-06,1,2,121
RB-19795,US-2016-155971,2016-06-06,Not,2016-12-06,2,1,72
TT-21070,CA-2016-162733,2016-11-05,Not,2016-12-05,2,3,74
VG-21805,CA-2016-109911,2016-12-05,Not,2016-12-05,4,1,252
FM-14215,US-2016-101196,2016-12-05,Not,2016-12-05,3,1,95
JM-15580,CA-2016-167416,2016-12-05,Not,2016-12-05,2,1,21
TH-21100,CA-2016-159765,2016-09-05,Not,2016-12-05,4,2,183
HM-14860,CA-2016-100510,2016-12-05,Not,2016-12-05,3,1,3
VM-21835,US-2016-123610,2016-12-05,Not,2016-12-05,2,1,349
JR-16210,US-2016-114622,2016-10-04,Not,2016-12-04,3,3,147
LC-17140,CA-2016-130477,2016-08-04,Yes,2016-12-04,2,1,122
BD-11605,CA-2016-112102,2016-12-04,Not,2016-12-04,4,1,189
ZC-21910,CA-2016-130946,2016-08-04,Not,2016-12-04,1,1,145
Dl-13600,CA-2016-120530,2016-07-04,Not,2016-12-04,3,1,22
BP-11290,CA-2016-142398,2016-12-04,Yes,2016-12-04,2,1,72
